80 1.801723399827097
63 1.233924528136413
58 0.9466699748081737
38 0.4149408815610514
98 2.710149347569313
43 0.5797319280827651
31 0.277389501736252
18 0.1016365923733247
1 0.002251744117529597
64 1.265925168097965
12 0.04796658694249345
27 0.2149118832458043
48 0.6549344319355441
80 1.954798252350884
72 1.468040295158062
84 2.999507528624235
6 0.01667340585845523
56 0.9761563859101443
28 0.2320033898031397
49 0.6795655002551939
21 0.133992211702207
46 0.6552231651548936
40 0.458362732666501
91 2.293813547088575
71 1.429638152281768
78 1.869630702714858
87 2.100099806699291
81 1.827346910460619
46 0.6032536858783715
96 2.844519037331338
62 1.081950236641205
90 2.24413830946105
30 0.264839606197711
45 0.6319188947145449
20 0.1281975485180737
45 0.575507798608669
65 1.232522109652564
4 0.009707560748211109
78 1.748408373763596
72 1.585482843809586
54 0.8209997793874209
24 0.1717393926464865
73 1.49357943569521
87 2.305677857473711
23 0.1599613272483111
5 0.0116330738292163
67 1.279539376773755
99 2.839064354384391
81 1.851565502754966
41 0.5258525598201231
30 0.2641602706844424
47 0.6267116973831435
6 0.01572596092773892
82 2.059599035805149
2 0.003712909187015612
56 0.8820868537004571
55 0.8543840889251442
45 0.6323219962832809
13 0.05622110714830342
54 0.8259363674478664
53 0.8128533778981364
75 1.723969794256845
63 1.117013198609129
67 1.253867118974085
50 0.7078938536706119
47 0.6916447981457168
43 0.526293159209672
60 1.008615124244898
68 1.32696911992025
16 0.08989602479414316
72 1.443362979525773
86 2.049736484066671
26 0.199315289799415
95 2.754736755927297
66 1.247114386476824
74 1.605507304888306
39 0.4661160320065392
3 0.005742166236814228
16 0.08171462533755403
31 0.2814148927591305
15 0.07713301664261962
74 1.535338883428267
32 0.2975633291316626
27 0.2160305682245962
93 2.617264746486399
62 1.08170650080865
9 0.02938266713135818
48 0.6537370015375927
7 0.02088816087598389
81 1.838463139330997
62 1.082776438619476
11 0.04133634732534119
51 0.8072980757988262
49 0.6796823684617266
90 2.305460370116634
70 1.375148194510984
99 2.995010290025675
93 2.396087602408443
40 0.4587508351069118
82 1.906041086362166
